Magnetic (kG),MagnetoCurrnet (A)
5.000000000000000000000000000000,0.000128213700000000009000000000
4.980000000000000420000000000000,0.000128878100000000002000000000
4.959999999999999960000000000000,0.000128807799999999990000000000
4.940000000000000390000000000000,0.000128936300000000008000000000
4.919999999999999930000000000000,0.000129238600000000013000000000
4.900000000000000350000000000000,0.000128464700000000004000000000
4.879999999999999890000000000000,0.000129055399999999991000000000
4.860000000000000320000000000000,0.000128937900000000011000000000
4.839999999999999860000000000000,0.000128871100000000000000000000
4.820000000000000280000000000000,0.000128826700000000011000000000
4.799999999999999820000000000000,0.000128509899999999994000000000
4.780000000000000250000000000000,0.000128643099999999988000000000
4.759999999999999780000000000000,0.000129026799999999996000000000
4.740000000000000210000000000000,0.000128966299999999992000000000
4.719999999999999750000000000000,0.000128251700000000011000000000
4.700000000000000180000000000000,0.000128820599999999991000000000
4.679999999999999710000000000000,0.000128543999999999994000000000
4.660000000000000140000000000000,0.000128968299999999997000000000
4.639999999999999680000000000000,0.000128339600000000007000000000
4.620000000000000100000000000000,0.000128523499999999997000000000
4.599999999999999640000000000000,0.000127818699999999997000000000
4.580000000000000070000000000000,0.000127989000000000011000000000
4.559999999999999610000000000000,0.000128092000000000006000000000
4.540000000000000030000000000000,0.000128663900000000007000000000
4.519999999999999570000000000000,0.000128308200000000006000000000
4.500000000000000000000000000000,0.000128150200000000012000000000
4.480000000000000420000000000000,0.000128588800000000011000000000
4.459999999999999960000000000000,0.000128779700000000003000000000
4.439999999999999500000000000000,0.000128124799999999997000000000
4.419999999999999930000000000000,0.000128589600000000013000000000
4.400000000000000350000000000000,0.000128556500000000002000000000
4.379999999999999890000000000000,0.000128883799999999994000000000
4.360000000000000320000000000000,0.000128732800000000002000000000
4.339999999999999860000000000000,0.000128939899999999988000000000
4.320000000000000280000000000000,0.000128071800000000003000000000
4.299999999999999820000000000000,0.000127692500000000004000000000
4.280000000000000250000000000000,0.000128326000000000004000000000
