Magnetic (kG),MagnetoCurrnet (A)
5.000000000000000000000000000000,0.000129418799999999988000000000
4.980000000000000420000000000000,0.000129771300000000009000000000
4.959999999999999960000000000000,0.000129905599999999999000000000
4.940000000000000390000000000000,0.000130178999999999988000000000
4.919999999999999930000000000000,0.000129684599999999988000000000
4.900000000000000350000000000000,0.000130160899999999996000000000
4.879999999999999890000000000000,0.000129977199999999993000000000
4.860000000000000320000000000000,0.000129712599999999995000000000
4.839999999999999860000000000000,0.000129991899999999991000000000
4.820000000000000280000000000000,0.000129880299999999990000000000
4.799999999999999820000000000000,0.000129416300000000003000000000
4.780000000000000250000000000000,0.000129365399999999993000000000
4.759999999999999780000000000000,0.000129180599999999994000000000
4.740000000000000210000000000000,0.000129611700000000011000000000
4.719999999999999750000000000000,0.000129217200000000007000000000
4.700000000000000180000000000000,0.000128606200000000009000000000
4.679999999999999710000000000000,0.000128278800000000009000000000
4.660000000000000140000000000000,0.000128721200000000004000000000
4.639999999999999680000000000000,0.000128982499999999987000000000
4.620000000000000100000000000000,0.000129168099999999987000000000
4.599999999999999640000000000000,0.000128877100000000013000000000
4.580000000000000070000000000000,0.000129204100000000012000000000
4.559999999999999610000000000000,0.000129420600000000006000000000
4.540000000000000030000000000000,0.000128987599999999991000000000
4.519999999999999570000000000000,0.000128651100000000006000000000
4.500000000000000000000000000000,0.000128265799999999994000000000
4.480000000000000420000000000000,0.000128537299999999987000000000
4.459999999999999960000000000000,0.000128271100000000013000000000
4.439999999999999500000000000000,0.000128529800000000004000000000
4.419999999999999930000000000000,0.000128073599999999993000000000
4.400000000000000350000000000000,0.000127931500000000000000000000
4.379999999999999890000000000000,0.000127866299999999992000000000
4.360000000000000320000000000000,0.000128241600000000009000000000
4.339999999999999860000000000000,0.000128682599999999987000000000
4.320000000000000280000000000000,0.000128387799999999991000000000
4.299999999999999820000000000000,0.000129084700000000008000000000
4.280000000000000250000000000000,0.000128199099999999990000000000
4.259999999999999780000000000000,0.000128028800000000003000000000
4.240000000000000210000000000000,0.000127721500000000000000000000
4.219999999999999750000000000000,0.000127656200000000013000000000
4.200000000000000180000000000000,0.000128028000000000001000000000
4.179999999999999710000000000000,0.000128077700000000009000000000
4.160000000000000140000000000000,0.000127348199999999988000000000
4.139999999999999680000000000000,0.000127258399999999994000000000
4.120000000000000100000000000000,0.000128071999999999990000000000
4.099999999999999640000000000000,0.000128313099999999996000000000
4.080000000000000070000000000000,0.000127954400000000003000000000
4.059999999999999610000000000000,0.000128142099999999987000000000
4.040000000000000030000000000000,0.000128126100000000007000000000
4.019999999999999570000000000000,0.000127875100000000012000000000
4.000000000000000000000000000000,0.000127712200000000000000000000
3.979999999999999980000000000000,0.000127745300000000012000000000
3.959999999999999960000000000000,0.000128132099999999993000000000
3.939999999999999940000000000000,0.000127337099999999998000000000
3.919999999999999930000000000000,0.000127875999999999993000000000
3.899999999999999910000000000000,0.000128012200000000007000000000
3.879999999999999890000000000000,0.000128238900000000010000000000
3.859999999999999870000000000000,0.000127662300000000006000000000
3.839999999999999860000000000000,0.000127401600000000010000000000
3.820000000000000280000000000000,0.000127360999999999989000000000
3.799999999999999820000000000000,0.000127329699999999995000000000
3.780000000000000250000000000000,0.000127837699999999998000000000
3.759999999999999780000000000000,0.000127483600000000000000000000
3.740000000000000210000000000000,0.000127497200000000003000000000
3.719999999999999750000000000000,0.000127464899999999993000000000
3.700000000000000180000000000000,0.000127710300000000003000000000
3.679999999999999710000000000000,0.000127513600000000012000000000
3.660000000000000140000000000000,0.000127591000000000005000000000
3.639999999999999680000000000000,0.000127991099999999995000000000
3.620000000000000100000000000000,0.000127931500000000000000000000
3.599999999999999640000000000000,0.000127981900000000002000000000
3.580000000000000070000000000000,0.000127724700000000007000000000
3.560000000000000050000000000000,0.000128700099999999991000000000
3.540000000000000030000000000000,0.000128481800000000007000000000
3.520000000000000020000000000000,0.000128523700000000011000000000
3.500000000000000000000000000000,0.000128587699999999989000000000
3.479999999999999980000000000000,0.000128534900000000008000000000
3.459999999999999960000000000000,0.000128303900000000003000000000
3.439999999999999940000000000000,0.000128485099999999994000000000
3.419999999999999930000000000000,0.000128251200000000003000000000
3.399999999999999910000000000000,0.000128335199999999997000000000
3.379999999999999890000000000000,0.000128430399999999989000000000
3.359999999999999870000000000000,0.000128320700000000013000000000
3.339999999999999860000000000000,0.000128163399999999987000000000
3.320000000000000280000000000000,0.000128995900000000003000000000
3.299999999999999820000000000000,0.000128960400000000013000000000
3.280000000000000250000000000000,0.000128766100000000000000000000
3.259999999999999790000000000000,0.000128696000000000003000000000
3.240000000000000210000000000000,0.000128545199999999997000000000
3.219999999999999750000000000000,0.000128747500000000000000000000
3.200000000000000180000000000000,0.000128922800000000012000000000
3.179999999999999710000000000000,0.000128327299999999987000000000
3.160000000000000140000000000000,0.000128539200000000011000000000
3.139999999999999680000000000000,0.000128802200000000005000000000
3.120000000000000100000000000000,0.000128824199999999999000000000
3.099999999999999640000000000000,0.000129330099999999990000000000
3.080000000000000070000000000000,0.000129344300000000008000000000
3.060000000000000050000000000000,0.000129136499999999999000000000
3.040000000000000030000000000000,0.000128833399999999992000000000
3.020000000000000020000000000000,0.000129098499999999997000000000
3.000000000000000000000000000000,0.000129045699999999990000000000
2.979999999999999980000000000000,0.000128541100000000008000000000
2.959999999999999960000000000000,0.000128521300000000006000000000
2.939999999999999950000000000000,0.000127933699999999991000000000
2.919999999999999930000000000000,0.000128404300000000007000000000
2.899999999999999910000000000000,0.000128411799999999989000000000
2.879999999999999890000000000000,0.000128426499999999988000000000
2.859999999999999870000000000000,0.000128562999999999996000000000
2.839999999999999860000000000000,0.000127997299999999995000000000
2.819999999999999840000000000000,0.000128077300000000008000000000
2.799999999999999820000000000000,0.000128023699999999999000000000
2.779999999999999800000000000000,0.000128160200000000007000000000
2.759999999999999790000000000000,0.000128246799999999993000000000
2.739999999999999770000000000000,0.000128231800000000001000000000
2.719999999999999750000000000000,0.000128258200000000005000000000
2.699999999999999730000000000000,0.000128212200000000012000000000
2.680000000000000160000000000000,0.000128202900000000012000000000
2.660000000000000140000000000000,0.000128489799999999998000000000
2.640000000000000120000000000000,0.000127876600000000008000000000
2.620000000000000110000000000000,0.000128264800000000006000000000
2.600000000000000090000000000000,0.000129383800000000006000000000
2.580000000000000070000000000000,0.000129183400000000001000000000
2.560000000000000050000000000000,0.000129110700000000011000000000
2.540000000000000030000000000000,0.000128855700000000007000000000
2.520000000000000020000000000000,0.000128786999999999999000000000
2.500000000000000000000000000000,0.000128824799999999987000000000
2.479999999999999980000000000000,0.000129007900000000002000000000
2.459999999999999960000000000000,0.000128587600000000009000000000
2.439999999999999950000000000000,0.000129124300000000013000000000
2.419999999999999930000000000000,0.000129298299999999988000000000
2.399999999999999910000000000000,0.000128802499999999999000000000
2.379999999999999890000000000000,0.000128824899999999994000000000
2.359999999999999870000000000000,0.000129078500000000008000000000
2.339999999999999860000000000000,0.000128769899999999995000000000
2.319999999999999840000000000000,0.000128730600000000011000000000
2.299999999999999820000000000000,0.000128722500000000013000000000
2.279999999999999800000000000000,0.000128468899999999999000000000
2.259999999999999790000000000000,0.000128552300000000006000000000
2.239999999999999770000000000000,0.000128842100000000004000000000
2.219999999999999750000000000000,0.000128556500000000002000000000
2.199999999999999730000000000000,0.000128098399999999993000000000
2.180000000000000160000000000000,0.000128524800000000007000000000
2.160000000000000140000000000000,0.000128359599999999997000000000
2.140000000000000120000000000000,0.000128657800000000014000000000
2.120000000000000110000000000000,0.000128046499999999995000000000
2.100000000000000090000000000000,0.000128019100000000002000000000
2.080000000000000070000000000000,0.000128679999999999995000000000
2.060000000000000050000000000000,0.000127896400000000011000000000
2.040000000000000030000000000000,0.000128388400000000006000000000
2.020000000000000020000000000000,0.000127942400000000004000000000
2.000000000000000000000000000000,0.000128082000000000011000000000
1.979999999999999980000000000000,0.000128633200000000000000000000
1.959999999999999960000000000000,0.000128225099999999993000000000
1.939999999999999950000000000000,0.000128043600000000009000000000
1.919999999999999930000000000000,0.000128102900000000010000000000
1.899999999999999910000000000000,0.000128359800000000011000000000
1.879999999999999890000000000000,0.000128362199999999989000000000
1.859999999999999870000000000000,0.000128374500000000009000000000
1.839999999999999860000000000000,0.000128137999999999999000000000
1.819999999999999840000000000000,0.000128146700000000011000000000
1.799999999999999820000000000000,0.000128156400000000012000000000
1.779999999999999800000000000000,0.000128639999999999988000000000
1.759999999999999790000000000000,0.000128639599999999987000000000
1.739999999999999770000000000000,0.000128404099999999993000000000
1.719999999999999750000000000000,0.000128139099999999994000000000
1.699999999999999730000000000000,0.000128300599999999989000000000
1.679999999999999720000000000000,0.000127985400000000003000000000
1.660000000000000140000000000000,0.000127863299999999999000000000
1.640000000000000120000000000000,0.000128013700000000004000000000
1.620000000000000110000000000000,0.000128174900000000005000000000
1.600000000000000090000000000000,0.000128007600000000011000000000
1.580000000000000070000000000000,0.000128248900000000005000000000
1.560000000000000050000000000000,0.000127617000000000008000000000
1.540000000000000030000000000000,0.000127844699999999999000000000
1.520000000000000020000000000000,0.000128147599999999993000000000
1.500000000000000000000000000000,0.000128443400000000004000000000
1.479999999999999980000000000000,0.000128159900000000013000000000
1.459999999999999960000000000000,0.000127892500000000009000000000
1.439999999999999950000000000000,0.000127758999999999994000000000
1.419999999999999930000000000000,0.000127435499999999997000000000
1.399999999999999910000000000000,0.000127624000000000010000000000
1.379999999999999890000000000000,0.000127619499999999993000000000
1.359999999999999880000000000000,0.000127829199999999999000000000
1.339999999999999860000000000000,0.000127598499999999988000000000
1.319999999999999840000000000000,0.000127451100000000004000000000
1.299999999999999820000000000000,0.000127796999999999996000000000
1.279999999999999800000000000000,0.000127619200000000000000000000
1.259999999999999790000000000000,0.000126963199999999998000000000
1.239999999999999770000000000000,0.000127772099999999989000000000
1.219999999999999750000000000000,0.000127492300000000013000000000
1.199999999999999730000000000000,0.000127168399999999987000000000
1.179999999999999720000000000000,0.000127671200000000005000000000
1.160000000000000140000000000000,0.000127665599999999993000000000
1.140000000000000120000000000000,0.000127769700000000011000000000
1.120000000000000110000000000000,0.000127503699999999997000000000
1.100000000000000090000000000000,0.000127534999999999991000000000
1.080000000000000070000000000000,0.000127442099999999997000000000
1.060000000000000050000000000000,0.000127480900000000001000000000
1.040000000000000040000000000000,0.000127873800000000002000000000
1.020000000000000020000000000000,0.000127748599999999999000000000
1.000000000000000000000000000000,0.000127554200000000006000000000
0.979999999999999538000000000000,0.000127941300000000008000000000
0.959999999999999964000000000000,0.000128247499999999988000000000
0.939999999999999502000000000000,0.000128064999999999988000000000
0.919999999999999929000000000000,0.000128289700000000013000000000
0.900000000000000355000000000000,0.000128338699999999998000000000
0.879999999999999893000000000000,0.000128319699999999997000000000
0.860000000000000320000000000000,0.000127942699999999997000000000
0.839999999999999858000000000000,0.000128830699999999993000000000
0.820000000000000284000000000000,0.000127780100000000007000000000
0.799999999999999822000000000000,0.000127754699999999992000000000
0.780000000000000249000000000000,0.000127640799999999993000000000
0.759999999999999787000000000000,0.000127896599999999998000000000
0.740000000000000213000000000000,0.000128533400000000012000000000
0.719999999999999751000000000000,0.000128166400000000007000000000
0.700000000000000178000000000000,0.000128261400000000012000000000
0.679999999999999716000000000000,0.000128256300000000007000000000
0.660000000000000142000000000000,0.000128437399999999991000000000
0.639999999999999680000000000000,0.000128119299999999992000000000
0.620000000000000106000000000000,0.000128290000000000007000000000
0.599999999999999645000000000000,0.000127892000000000001000000000
0.580000000000000071000000000000,0.000128588599999999997000000000
0.559999999999999609000000000000,0.000128797699999999988000000000
0.540000000000000035000000000000,0.000127911599999999990000000000
0.519999999999999574000000000000,0.000127868699999999998000000000
0.500000000000000000000000000000,0.000127471300000000007000000000
0.479999999999999538000000000000,0.000127840399999999997000000000
0.459999999999999964000000000000,0.000127561100000000001000000000
0.439999999999999503000000000000,0.000128354400000000012000000000
0.419999999999999929000000000000,0.000127636899999999991000000000
0.399999999999999467000000000000,0.000128054599999999992000000000
0.379999999999999893000000000000,0.000127983799999999999000000000
0.360000000000000320000000000000,0.000128039700000000007000000000
0.339999999999999858000000000000,0.000128033500000000007000000000
0.320000000000000284000000000000,0.000128443599999999991000000000
0.299999999999999822000000000000,0.000128681000000000010000000000
0.280000000000000249000000000000,0.000128392200000000000000000000
0.259999999999999787000000000000,0.000128411300000000008000000000
0.240000000000000213000000000000,0.000128056099999999989000000000
0.219999999999999751000000000000,0.000128511099999999997000000000
0.200000000000000178000000000000,0.000127729300000000004000000000
0.179999999999999716000000000000,0.000128448900000000010000000000
0.160000000000000142000000000000,0.000128275099999999994000000000
0.139999999999999680000000000000,0.000128160200000000007000000000
0.120000000000000107000000000000,0.000128432900000000002000000000
0.099999999999999644700000000000,0.000128173899999999989000000000
0.080000000000000071100000000000,0.000128143699999999991000000000
0.059999999999999609200000000000,0.000128535799999999990000000000
0.040000000000000035500000000000,0.000128260500000000003000000000
0.019999999999999573700000000000,0.000128432900000000002000000000
0.000000000000000000000000000000,0.000128578300000000009000000000
0.010000000000000000200000000000,0.000128271999999999994000000000
0.000000000000000000000000000000,0.000127633600000000004000000000
-0.000000000000000000000000000000,0.000128269900000000010000000000
-0.020000000000000000400000000000,0.000128630299999999987000000000
-0.040000000000000000800000000000,0.000127999599999999993000000000
-0.059999999999999997800000000000,0.000128178700000000000000000000
-0.080000000000000001700000000000,0.000128549500000000000000000000
-0.100000000000000006000000000000,0.000128359099999999989000000000
-0.119999999999999996000000000000,0.000128358299999999987000000000
-0.140000000000000013000000000000,0.000128317800000000000000000000
-0.160000000000000003000000000000,0.000128611600000000007000000000
-0.179999999999999993000000000000,0.000127915800000000013000000000
-0.200000000000000011000000000000,0.000127867799999999989000000000
-0.220000000000000001000000000000,0.000128555899999999987000000000
-0.239999999999999991000000000000,0.000128051800000000013000000000
-0.260000000000000009000000000000,0.000127913499999999988000000000
-0.280000000000000027000000000000,0.000128151099999999994000000000
-0.299999999999999989000000000000,0.000128098900000000001000000000
-0.320000000000000007000000000000,0.000127773800000000000000000000
-0.340000000000000024000000000000,0.000128080300000000001000000000
-0.359999999999999987000000000000,0.000128143900000000005000000000
-0.380000000000000004000000000000,0.000128078999999999991000000000
-0.400000000000000022000000000000,0.000127572699999999999000000000
-0.419999999999999984000000000000,0.000128282899999999998000000000
-0.440000000000000002000000000000,0.000127997500000000009000000000
-0.460000000000000020000000000000,0.000127735500000000004000000000
-0.479999999999999982000000000000,0.000127759900000000003000000000
-0.500000000000000000000000000000,0.000127448000000000004000000000
-0.520000000000000018000000000000,0.000127949400000000005000000000
-0.540000000000000035000000000000,0.000127983200000000012000000000
-0.560000000000000053000000000000,0.000127722499999999989000000000
-0.579999999999999960000000000000,0.000127700700000000009000000000
-0.599999999999999978000000000000,0.000128298100000000004000000000
-0.619999999999999995000000000000,0.000127697900000000003000000000
-0.640000000000000013000000000000,0.000128173300000000002000000000
-0.660000000000000031000000000000,0.000127890200000000011000000000
-0.680000000000000049000000000000,0.000127649900000000006000000000
